MTV点歌78,#genre#
陈亮吟-思思念念(无原唱),http://em.21dtv.com/songs/60040577.mkv
马条-似水年华,http://em.21dtv.com/songs/60119063.mkv
刘若英-似水年华,http://em.21dtv.com/songs/60039354.mkv
吴欢-傻傻男孩,http://em.21dtv.com/songs/60037550.mkv
王建杰-深深迷醉(无原唱),http://em.21dtv.com/songs/60080143.mkv
苍茫-山水梦乡,http://em.21dtv.com/songs/60132831.mkv
BOY'Z-甩绳马骝(演唱会),http://em.21dtv.com/songs/60039826.mkv
杨丽雅-盛世牡丹,http://em.21dtv.com/songs/60119680.mkv
时尚老太-时尚老太,http://em.21dtv.com/songs/60096318.mkv
常健鸿-生死恋人,http://em.21dtv.com/songs/60077565.mkv
蛇舞优优-三十里铺,http://em.21dtv.com/songs/60130735.mkv
崔苗-三十里铺,http://em.21dtv.com/songs/60123869.mkv
冯健雪-三十里铺,http://em.21dtv.com/songs/60037316.mkv
程艾龄+薛枫-三十里铺,http://em.21dtv.com/songs/60037315.mkv
王喆-三十里铺(演唱会),http://em.21dtv.com/songs/60037314.mkv
刘德华-似水流年,http://em.21dtv.com/songs/60097240.mkv
原乡-似水流年,http://em.21dtv.com/songs/60086858.mkv
流苏-似水流年,http://em.21dtv.com/songs/60086857.mkv
李健-似水流年,http://em.21dtv.com/songs/60077770.mkv
ROBYNN+KENDY-似水流年,http://em.21dtv.com/songs/60077769.mkv
汪明荃-似水流年(演唱会),http://em.21dtv.com/songs/60077768.mkv
佚名-似水流年,http://em.21dtv.com/songs/60039353.mkv
伊妹儿-似水流年,http://em.21dtv.com/songs/60039352.mkv
徐小凤-似水流年,http://em.21dtv.com/songs/60039351.mkv
梅艳芳-似水流年,http://em.21dtv.com/songs/60039350.mkv
张国荣-似水流年(演唱会),http://em.21dtv.com/songs/60039349.mkv
梅艳芳-似水流年(演唱会),http://em.21dtv.com/songs/60039348.mkv
曾一鸣-4400,http://em.21dtv.com/songs/60105950.mkv
井口裕香-shining star love letter,http://em.21dtv.com/songs/60073871.mkv
陈婷婷-顺顺利利(无原唱),http://em.21dtv.com/songs/60040315.mkv
金姗姗-山水恋歌,http://em.21dtv.com/songs/60117289.mkv
杨雪晴-山水恋歌,http://em.21dtv.com/songs/60037674.mkv
伍佰-杀手骊歌,http://em.21dtv.com/songs/60037434.mkv
张敬轩-摄氏零度,http://em.21dtv.com/songs/60133663.mkv
施文彬-谁是老大,http://em.21dtv.com/songs/60040094.mkv
张敬轩-摄氏零度,http://em.21dtv.com/songs/60038241.mkv
刘若英-姗姗来迟,http://em.21dtv.com/songs/60037703.mkv
刘和刚-送送老兵,http://em.21dtv.com/songs/60040793.mkv
罗建章-谁杀了爱(无原唱),http://em.21dtv.com/songs/60040088.mkv
汤骏业-时时刻刻,http://em.21dtv.com/songs/60039158.mkv
齐航-时尚教主,http://em.21dtv.com/songs/60120177.mkv
潘越云-锁上记忆,http://em.21dtv.com/songs/60041040.mkv
张学友-丝丝记忆(演唱会),http://em.21dtv.com/songs/60040457.mkv
JC-说散就散,http://em.21dtv.com/songs/60134707.mkv
刘旭阳-说散就散,http://em.21dtv.com/songs/60132246.mkv
吴俊余-束手就擒,http://em.21dtv.com/songs/60130179.mkv
单色凌-随手纪念,http://em.21dtv.com/songs/60068693.mkv
林子娟-声声句句,http://em.21dtv.com/songs/60113693.mkv
胡夏-蜀山剑道,http://em.21dtv.com/songs/60116206.mkv
李玉刚-盛世华章,http://em.21dtv.com/songs/60088028.mkv
吴介贤-闪闪红星(演唱会),http://em.21dtv.com/songs/60077504.mkv
佚名-singer sang his song,http://em.21dtv.com/songs/60005052.mkv
任军太-水深火热,http://em.21dtv.com/songs/60077715.mkv
郑伊健-随时候命,http://em.21dtv.com/songs/60093269.mkv
谭咏麟-俗世洪流(演唱会),http://em.21dtv.com/songs/60040843.mkv
李琦-盛世花开,http://em.21dtv.com/songs/60127045.mkv
聂诗-刹时花开,http://em.21dtv.com/songs/60124366.mkv
孙佳+杨昭-十送红军,http://em.21dtv.com/songs/60085715.mkv
张信哲-三十好几,http://em.21dtv.com/songs/60072360.mkv
刀郎-十送红军,http://em.21dtv.com/songs/60067427.mkv
佚名-十送红军,http://em.21dtv.com/songs/60039020.mkv
宋祖英-十送红军,http://em.21dtv.com/songs/60039019.mkv
龚月-十送红军,http://em.21dtv.com/songs/60039018.mkv
马常宝-声声呼唤,http://em.21dtv.com/songs/60121149.mkv
严当当-盛世荷花,http://em.21dtv.com/songs/60085707.mkv
余天-声声呼唤,http://em.21dtv.com/songs/60038649.mkv
佚名-声声呼唤,http://em.21dtv.com/songs/60038648.mkv
高赛燕-盛世欢歌,http://em.21dtv.com/songs/60085708.mkv
丁晓红-山水欢歌(演唱会),http://em.21dtv.com/songs/60037673.mkv
费玉清+张靓颖-山水合璧,http://em.21dtv.com/songs/60132904.mkv
玺恩-时尚工业,http://em.21dtv.com/songs/60039156.mkv
泽旺多吉-盛世国香,http://em.21dtv.com/songs/60077575.mkv
陈思安-水水姑娘,http://em.21dtv.com/songs/60128530.mkv
周怡然-水色姑娘,http://em.21dtv.com/songs/60116654.mkv
周怡然-水色姑娘,http://em.21dtv.com/songs/60071142.mkv
韩红-山水贵客,http://em.21dtv.com/songs/60134446.mkv
韩红-山水贵客,http://em.21dtv.com/songs/60129786.mkv
韩红-山水贵客,http://em.21dtv.com/songs/60123364.mkv
羽翘-私事公办,http://em.21dtv.com/songs/60093057.mkv
孟丰敏-似水芳心,http://em.21dtv.com/songs/60099942.mkv
陶喆-是是非非,http://em.21dtv.com/songs/60039479.mkv
胡彦斌-三十而立,http://em.21dtv.com/songs/60077462.mkv
Homme+Kisum-3SEC,http://em.21dtv.com/songs/60114944.mkv
品冠-随时都在,http://em.21dtv.com/songs/60103168.mkv
张家乐-受伤的夜,http://em.21dtv.com/songs/60116786.mkv
吕方+伦永亮-沙沙的雨,http://em.21dtv.com/songs/60037472.mkv
吕方+伦永亮-沙沙的雨(演唱会),http://em.21dtv.com/songs/60037471.mkv
林忆莲+伦永亮-沙沙的雨(演唱会),http://em.21dtv.com/songs/60037470.mkv
杜德伟+吕方-沙沙的雨(演唱会),http://em.21dtv.com/songs/60037469.mkv
风语-受伤的心,http://em.21dtv.com/songs/60129793.mkv
阿文-受伤的心,http://em.21dtv.com/songs/60110602.mkv
吴宗宪-受伤的心,http://em.21dtv.com/songs/60039727.mkv
黄乙玲-受伤的心,http://em.21dtv.com/songs/60039726.mkv
陈文清-受伤的心,http://em.21dtv.com/songs/60039725.mkv
洪俊扬-沙沙的谁,http://em.21dtv.com/songs/60037468.mkv
谢莉婷-深深的情,http://em.21dtv.com/songs/60086818.mkv
刘卓灵-受伤的鸟,http://em.21dtv.com/songs/60067438.mkv
火龙-受伤的狼,http://em.21dtv.com/songs/60117016.mkv
萧煌奇-上水的花,http://em.21dtv.com/songs/60100438.mkv
林玉英-山上的风(无原唱),http://em.21dtv.com/songs/60037669.mkv
汤骏业-森山大道,http://em.21dtv.com/songs/60125851.mkv
陈雷+甲子慧-双双对对,http://em.21dtv.com/songs/60086844.mkv
佚名-双双对对,http://em.21dtv.com/songs/60039884.mkv
彭亮-傻傻的等,http://em.21dtv.com/songs/60037548.mkv
任贤齐-是谁的错,http://em.21dtv.com/songs/60087279.mkv
郭婷筠-世事多变,http://em.21dtv.com/songs/60039324.mkv
翁立友-尚水的伴,http://em.21dtv.com/songs/60038077.mkv
张艺婷-傻傻的爱,http://em.21dtv.com/songs/60132465.mkv
秦勇-傻傻的爱,http://em.21dtv.com/songs/60125997.mkv
王思远-闪闪的爱(现场版),http://em.21dtv.com/songs/60103449.mkv
刘宗健-傻傻的爱,http://em.21dtv.com/songs/60097462.mkv
瑶瑶-傻傻的爱,http://em.21dtv.com/songs/60086799.mkv
佚名-受伤的爱,http://em.21dtv.com/songs/60039722.mkv
彤杰-施舍的爱,http://em.21dtv.com/songs/60038891.mkv
余天-深深的爱,http://em.21dtv.com/songs/60038357.mkv
谢莉婷-深深的爱,http://em.21dtv.com/songs/60038356.mkv
林姗-深深的爱,http://em.21dtv.com/songs/60038355.mkv
曹雅雯-深深的爱,http://em.21dtv.com/songs/60038354.mkv
陈冠希-双手插袋,http://em.21dtv.com/songs/60039877.mkv
周璇-苏三采茶,http://em.21dtv.com/songs/60040819.mkv
曾桂英-上山采茶,http://em.21dtv.com/songs/60038049.mkv
李秋霞-上山采茶(无原唱),http://em.21dtv.com/songs/60038048.mkv
夜郎金鑫-生生不息,http://em.21dtv.com/songs/60107628.mkv
许志安-速速表态(演唱会),http://em.21dtv.com/songs/60040859.mkv
刘牧-十叁不亲,http://em.21dtv.com/songs/60089679.mkv
阎维文-十三不亲,http://em.21dtv.com/songs/60039011.mkv
刘牧-十三不亲,http://em.21dtv.com/songs/60039010.mkv
迟志强-十三不亲,http://em.21dtv.com/songs/60039009.mkv
谭晶-生死不离,http://em.21dtv.com/songs/60038632.mkv
孙楠-生死不离,http://em.21dtv.com/songs/60038631.mkv
孙波-生死不离,http://em.21dtv.com/songs/60038630.mkv
成龙-生死不离,http://em.21dtv.com/songs/60038629.mkv
刘德华-死剩把口,http://em.21dtv.com/songs/60040625.mkv
BLACK BOX-四十笔划,http://em.21dtv.com/songs/60040704.mkv
比莉-谁是白痴,http://em.21dtv.com/songs/60040091.mkv
王语心-说说爱情,http://em.21dtv.com/songs/60128241.mkv
张欣奕-速食爱情,http://em.21dtv.com/songs/60104132.mkv
陈玉建-说说爱情,http://em.21dtv.com/songs/60099582.mkv
玺儿+卡塔拉-深深爱你,http://em.21dtv.com/songs/60124297.mkv
许志豪-深深爱你,http://em.21dtv.com/songs/60096125.mkv
蔡小虎-深深爱你,http://em.21dtv.com/songs/60067417.mkv
李晟-傻傻爱你,http://em.21dtv.com/songs/60066288.mkv
施文彬-深深爱你,http://em.21dtv.com/songs/60038351.mkv
刘育绫-深深爱过,http://em.21dtv.com/songs/60038349.mkv
李玟+丁子峻-深深爱过,http://em.21dtv.com/songs/60038348.mkv
佚名-双人枕头,http://em.21dtv.com/songs/60039872.mkv
王识贤-双人枕头,http://em.21dtv.com/songs/60039871.mkv
陈中-双人枕头,http://em.21dtv.com/songs/60039870.mkv
张祥洪-生日祝福,http://em.21dtv.com/songs/60083789.mkv
林海峰-私人珍藏(演唱会),http://em.21dtv.com/songs/60040469.mkv
施文彬-谁人也知,http://em.21dtv.com/songs/60040083.mkv
于冠华-生日愿望,http://em.21dtv.com/songs/60038622.mkv
Jason嘉-诗人愚人,http://em.21dtv.com/songs/60131070.mkv
黑豹乐队+陈琳-生日心愿(演唱会),http://em.21dtv.com/songs/60038621.mkv
张靓颖-生如夏花,http://em.21dtv.com/songs/60107727.mkv
MIC男团-生如夏花,http://em.21dtv.com/songs/60097204.mkv
毕夏-生如夏花,http://em.21dtv.com/songs/60081587.mkv
朴树-生如夏花(演唱会),http://em.21dtv.com/songs/60038624.mkv
庄冬昕-食软雪糕(演唱会),http://em.21dtv.com/songs/60077629.mkv
BEYOND-时日无多,http://em.21dtv.com/songs/60039155.mkv
陈珊妮-双人体操,http://em.21dtv.com/songs/60061591.mkv
孙淑媚-三人世界,http://em.21dtv.com/songs/60037298.mkv
彭羚-三人世界,http://em.21dtv.com/songs/60037297.mkv
彭羚-三人世界(演唱会),http://em.21dtv.com/songs/60037296.mkv
汪子琳-三人世界(无原唱),http://em.21dtv.com/songs/60037295.mkv
简迷离-私人生活,http://em.21dtv.com/songs/60088397.mkv
E-KIDS-私人时段,http://em.21dtv.com/songs/60040468.mkv
杨紫燃-甩人情歌,http://em.21dtv.com/songs/60066325.mkv
蔡依林-诗人漫步,http://em.21dtv.com/songs/60069812.mkv
罗美玲-生日领悟,http://em.21dtv.com/songs/60038620.mkv
林志颖-生日礼物,http://em.21dtv.com/songs/60038619.mkv
江涛-生日礼物,http://em.21dtv.com/songs/60038618.mkv
CT GIRLS-生日礼物,http://em.21dtv.com/songs/60038617.mkv
白描-生日礼物(演唱会),http://em.21dtv.com/songs/60038616.mkv
张茵-虽然离开,http://em.21dtv.com/songs/60040910.mkv
黄圣依-生日卡片,http://em.21dtv.com/songs/60038604.mkv
朱宇+谢超+陈德黔-生日快乐,http://em.21dtv.com/songs/60111149.mkv
李茂山-生日快乐,http://em.21dtv.com/songs/60096347.mkv
卓依婷-生日快乐,http://em.21dtv.com/songs/60038615.mkv
佚名-生日快乐,http://em.21dtv.com/songs/60038614.mkv
伍思凯-生日快乐,http://em.21dtv.com/songs/60038613.mkv
王雪晶-生日快乐,http://em.21dtv.com/songs/60038612.mkv
刘若英-生日快乐,http://em.21dtv.com/songs/60038611.mkv
李明洋-生日快乐,http://em.21dtv.com/songs/60038610.mkv
李谷一-生日快乐,http://em.21dtv.com/songs/60038609.mkv
兰色花园-生日快乐,http://em.21dtv.com/songs/60038608.mkv
陈国宁-生日快乐,http://em.21dtv.com/songs/60038607.mkv
ERIC KWOK-生日快乐,http://em.21dtv.com/songs/60038606.mkv
郑智化-生日快乐(演唱会)(无原唱),http://em.21dtv.com/songs/60038605.mkv
张韶涵-伤日快乐,http://em.21dtv.com/songs/60037826.mkv
徐佳莹-是日救星,http://em.21dtv.com/songs/60131430.mkv
阿吉仔-双人酒杯,http://em.21dtv.com/songs/60039862.mkv
彭远扬-sa rang hae yo,http://em.21dtv.com/songs/60063726.mkv
周彦宏-私人公园,http://em.21dtv.com/songs/60061607.mkv
范潇匀-三人关系,http://em.21dtv.com/songs/60062345.mkv
陈行-失若复得,http://em.21dtv.com/songs/60124656.mkv
猪哥亮+蔡佳莹-随人打算,http://em.21dtv.com/songs/60040933.mkv
许鹤缤-誓如当初,http://em.21dtv.com/songs/60135742.mkv
慕钰华-谁人的错(无原唱),http://em.21dtv.com/songs/60040058.mkv
杨哲+乔幼-双人的爱,http://em.21dtv.com/songs/60113666.mkv
SHELLY+潘成(诗错亦染)-四人餐桌,http://em.21dtv.com/songs/60085753.mkv
佚名-生日串烧,http://em.21dtv.com/songs/60038600.mkv
刘美君-私人补习,http://em.21dtv.com/songs/60040467.mkv
沈芳如-谁人安慰,http://em.21dtv.com/songs/60040057.mkv
郭静-速溶爱人,http://em.21dtv.com/songs/60102823.mkv
戚薇-失窃之物,http://em.21dtv.com/songs/60094127.mkv
严爵+廷廷-胜券在握,http://em.21dtv.com/songs/60080794.mkv
张书瑶-顺其自然,http://em.21dtv.com/songs/60129065.mkv
郑中基-顺其自然,http://em.21dtv.com/songs/60040312.mkv
田震-顺其自然,http://em.21dtv.com/songs/60040311.mkv
刘德华-顺其自然,http://em.21dtv.com/songs/60040310.mkv
黄小琥-顺其自然,http://em.21dtv.com/songs/60040309.mkv
李克勤-胜情中人(演唱会),http://em.21dtv.com/songs/60038691.mkv
萱宁-深切治疗,http://em.21dtv.com/songs/60038309.mkv
卢巧音-失去自己,http://em.21dtv.com/songs/60092387.mkv
黄铃-失去自己(演唱会),http://em.21dtv.com/songs/60038836.mkv
宋孟君-失去之后,http://em.21dtv.com/songs/60110154.mkv
佚名-深情依旧,http://em.21dtv.com/songs/60038335.mkv
朱安禹-神奇钥匙(无原唱),http://em.21dtv.com/songs/60038495.mkv
水蜜桃-神奇钥匙(无原唱),http://em.21dtv.com/songs/60038494.mkv
李丹阳-深情拥抱,http://em.21dtv.com/songs/60071108.mkv
辛晓琪+张国荣-深情相拥,http://em.21dtv.com/songs/60132949.mkv
aimini-抒情心摇,http://em.21dtv.com/songs/60087174.mkv
张国荣+辛晓琪-深情相拥,http://em.21dtv.com/songs/60038334.mkv
俞灏明+刘惜君-深情相拥,http://em.21dtv.com/songs/60038333.mkv
张柏芝-神奇戏法,http://em.21dtv.com/songs/60038493.mkv
张扬-苏区兄弟,http://em.21dtv.com/songs/60129080.mkv
费玉清-深情往事,http://em.21dtv.com/songs/60038332.mkv
徐子洺-神曲唐僧,http://em.21dtv.com/songs/60117756.mkv
王媛渊-三妻四妾,http://em.21dtv.com/songs/60077459.mkv
蔡秋凤-十全十美,http://em.21dtv.com/songs/60129584.mkv
罗文裕-十全十美,http://em.21dtv.com/songs/60064873.mkv
刘德华-十全十美(演唱会),http://em.21dtv.com/songs/60039008.mkv
慕容晓晓-伤情时代,http://em.21dtv.com/songs/60071099.mkv
谢安琪-逝去日子(演唱会),http://em.21dtv.com/songs/60039557.mkv
黄贯中-逝去日子(演唱会),http://em.21dtv.com/songs/60039556.mkv
BEYOND-逝去日子(演唱会),http://em.21dtv.com/songs/60039555.mkv
佚名-深情如我(无原唱),http://em.21dtv.com/songs/60038331.mkv
小雪-深情日记,http://em.21dtv.com/songs/60038330.mkv
潘晓峰-十全七美,http://em.21dtv.com/songs/60039007.mkv
郑秀文-神奇女侠,http://em.21dtv.com/songs/60038489.mkv
TWINS-神奇女侠,http://em.21dtv.com/songs/60038488.mkv
郑秀文-神奇女侠(演唱会),http://em.21dtv.com/songs/60038487.mkv
叶瑗菱-深情难忘,http://em.21dtv.com/songs/60038329.mkv
佚名-深情难舍,http://em.21dtv.com/songs/60038328.mkv
杨鸣+蔡凤凰-深情难舍,http://em.21dtv.com/songs/60038327.mkv
陈淑芳-深情难舍,http://em.21dtv.com/songs/60038326.mkv
张蓉蓉-深情难忍,http://em.21dtv.com/songs/60038325.mkv
莫文蔚-色情男女,http://em.21dtv.com/songs/60037411.mkv
辛晓琪-深情难了,http://em.21dtv.com/songs/60038324.mkv
廖明-十七年蝉,http://em.21dtv.com/songs/60131390.mkv
邓丽君-深情脉脉,http://em.21dtv.com/songs/60077548.mkv
迪克牛仔-神情迷乱,http://em.21dtv.com/songs/60088739.mkv
四大天王-神奇魔力(无原唱),http://em.21dtv.com/songs/60038486.mkv
B.A.D-失去联络,http://em.21dtv.com/songs/60038827.mkv
张敬轩-思前恋后,http://em.21dtv.com/songs/60092614.mkv
孙耀威-思前恋后,http://em.21dtv.com/songs/60040575.mkv
林子娟-声琴款款(无原唱),http://em.21dtv.com/songs/60038647.mkv
许嘉文-失去记忆,http://em.21dtv.com/songs/60103571.mkv
张辉-神曲火了,http://em.21dtv.com/songs/60128003.mkv
关楚耀-死去活来,http://em.21dtv.com/songs/60099763.mkv
王绎龙-死去活来,http://em.21dtv.com/songs/60077756.mkv
詹雅雯-深情海岸,http://em.21dtv.com/songs/60038321.mkv
汪苏泷-睡前故事,http://em.21dtv.com/songs/60115259.mkv
阿肆-睡前故事[消伴],http://em.21dtv.com/songs/60101550.mkv
六折真人-屌丝情歌,http://em.21dtv.com/songs/60123644.mkv
林忆莲-是情非情,http://em.21dtv.com/songs/60039478.mkv
佚名-深秋枫红,http://em.21dtv.com/songs/60038342.mkv
蔡健雅-双栖动物,http://em.21dtv.com/songs/60039857.mkv
李霞儿-37度7,http://em.21dtv.com/songs/60111175.mkv
齐霖-深秋的梦,http://em.21dtv.com/songs/60103734.mkv
栾克勇-伤情的话,http://em.21dtv.com/songs/60125805.mkv
陈学冬+华晨宇-逝去的爱,http://em.21dtv.com/songs/60127548.mkv
齐浚羽-失去的爱,http://em.21dtv.com/songs/60124762.mkv
邱贤桂-失去的爱,http://em.21dtv.com/songs/60124550.mkv
李安-逝去的爱,http://em.21dtv.com/songs/60113621.mkv
李安-逝去的爱,http://em.21dtv.com/songs/60112750.mkv
月星海-失去的爱,http://em.21dtv.com/songs/60103336.mkv
郑海龙-逝去的爱,http://em.21dtv.com/songs/60039549.mkv
伊风-逝去的爱,http://em.21dtv.com/songs/60039548.mkv
欧阳菲菲-逝去的爱,http://em.21dtv.com/songs/60039547.mkv
梅艳芳-逝去的爱,http://em.21dtv.com/songs/60039546.mkv
李翊君-逝去的爱,http://em.21dtv.com/songs/60039545.mkv
陈盈洁-失去的爱,http://em.21dtv.com/songs/60038822.mkv
蓝琪儿-神奇草原,http://em.21dtv.com/songs/60068648.mkv
王晓娟-神曲串烧,http://em.21dtv.com/songs/60085702.mkv
郑亨敦+Hyukoh-帅气仓库,http://em.21dtv.com/songs/60118096.mkv
庄心妍+富博洋-三千痴缠,http://em.21dtv.com/songs/60116771.mkv
我可不是什么幺蛾子-身骑白马,http://em.21dtv.com/songs/60128024.mkv
吉克隽逸-身骑白马,http://em.21dtv.com/songs/60117606.mkv
郑心慈-身骑白马,http://em.21dtv.com/songs/60104485.mkv
黄小琥-身骑白马,http://em.21dtv.com/songs/60086816.mkv
徐佳莹-身骑白马,http://em.21dtv.com/songs/60038256.mkv
谭咏麟-深情不改,http://em.21dtv.com/songs/60038314.mkv
杜桦-三清白茶,http://em.21dtv.com/songs/60113651.mkv
简红-失去爱情,http://em.21dtv.com/songs/60107941.mkv
张杰-娑婆世界,http://em.21dtv.com/songs/60111875.mkv
郑钧-商品社会,http://em.21dtv.com/songs/60037997.mkv
阿悄-死皮赖脸,http://em.21dtv.com/songs/60097228.mkv
依稀-水瓶鲸鱼,http://em.21dtv.com/songs/60040214.mkv
许嵩-薯片和派,http://em.21dtv.com/songs/60039778.mkv
丁国琳-手抛红豆,http://em.21dtv.com/songs/60067433.mkv
巴珠多吉-松潘姑娘,http://em.21dtv.com/songs/60086859.mkv
萧亚轩-速配程度,http://em.21dtv.com/songs/60040856.mkv
GEORGE MICHAEL-star pelple 97,http://em.21dtv.com/songs/60005236.mkv
佚名-shadow of your smile,http://em.21dtv.com/songs/60004924.mkv
温拿乐队-sunshine of your love(演唱会),http://em.21dtv.com/songs/60005359.mkv
ROCKO-squares out your circle,http://em.21dtv.com/songs/60073931.mkv
KEANE-somewhere only we know,http://em.21dtv.com/songs/60005177.mkv
藤原さくら-Soup,http://em.21dtv.com/songs/60124456.mkv
ANGGUN-snow on the sahara,http://em.21dtv.com/songs/60005094.mkv
KELLEIGH BANNEN-sorry on the rocks,http://em.21dtv.com/songs/60073918.mkv
佚名-somewhere over the rainbow,http://em.21dtv.com/songs/60005179.mkv
LINKIN PARK-shadow of the day,http://em.21dtv.com/songs/60004923.mkv
佚名-south of the border,http://em.21dtv.com/songs/60005211.mkv
ROBBIE WILLIAMS-south of the border,http://em.21dtv.com/songs/60005210.mkv
HIGH SCHOOL-start of something new,http://em.21dtv.com/songs/60062042.mkv
CODY SIMPSON-summertime of our lives,http://em.21dtv.com/songs/60082346.mkv
JOHN DENVER-sunshine on my shoulders,http://em.21dtv.com/songs/60005361.mkv
佚名-sunshine on my shoulder,http://em.21dtv.com/songs/60005360.mkv
BACKSTREET BOYS-shape of my heart,http://em.21dtv.com/songs/60004947.mkv
LILY ALLEN-Somewhere Only We Know,http://em.21dtv.com/songs/60096151.mkv
胡彦斌+郑虹-some one like you,http://em.21dtv.com/songs/60073905.mkv
Tasty-Solo,http://em.21dtv.com/songs/60104740.mkv
BRIAN MCKNIGHT-4th of july,http://em.21dtv.com/songs/60082059.mkv
R KELLY-sign of a victory,http://em.21dtv.com/songs/60073878.mkv
B.ADAMS-J.VALLANCE-summer of 69(无原唱),http://em.21dtv.com/songs/60005335.mkv
张宇轩-十年之约,http://em.21dtv.com/songs/60133653.mkv
鲍文洋-三年之约,http://em.21dtv.com/songs/60106478.mkv
格根其木格-思念战友,http://em.21dtv.com/songs/60077748.mkv
雨柔-十年之吻,http://em.21dtv.com/songs/60077606.mkv
张秋霞-十年之吻,http://em.21dtv.com/songs/60071118.mkv
李杨飞-十年之秋,http://em.21dtv.com/songs/60077605.mkv
朱子峰-十年之间,http://em.21dtv.com/songs/60111954.mkv
高枫-刹那之间,http://em.21dtv.com/songs/60012238.mkv
童一首歌-思念之歌,http://em.21dtv.com/songs/60040572.mkv
李宇春-少年中国,http://em.21dtv.com/songs/60038155.mkv
LISA-少年中国,http://em.21dtv.com/songs/60038154.mkv
朱海君-思念在飞,http://em.21dtv.com/songs/60125679.mkv
至上励合-思念之巅,http://em.21dtv.com/songs/60064924.mkv
刘昱贤-十年一眼,http://em.21dtv.com/songs/60122522.mkv
童安格-谁能预言,http://em.21dtv.com/songs/60040044.mkv
周治平+童安格-谁能预言(演唱会),http://em.21dtv.com/songs/60040043.mkv
马客-少年英雄,http://em.21dtv.com/songs/60116394.mkv
马客-少年英雄,http://em.21dtv.com/songs/60038145.mkv
苏打绿-十年一刻,http://em.21dtv.com/songs/60038992.mkv
洪卓立-少年游记,http://em.21dtv.com/songs/60112068.mkv
CHEERS-十年约会,http://em.21dtv.com/songs/60092155.mkv
MOUMOON-霎那烟火,http://em.21dtv.com/songs/60071092.mkv
阿温-谁能与共,http://em.21dtv.com/songs/60077703.mkv
小魂+特曼-少年与刀,http://em.21dtv.com/songs/60135146.mkv
刘尊-送你一程,http://em.21dtv.com/songs/60090685.mkv
蒋荣宗-少女心怡,http://em.21dtv.com/songs/60088583.mkv
刘惜君-少女宣言,http://em.21dtv.com/songs/60038178.mkv
张国荣-少女心事,http://em.21dtv.com/songs/60115904.mkv
SUPER GEAR-少女心事,http://em.21dtv.com/songs/60077537.mkv
张国荣-少女心事,http://em.21dtv.com/songs/60038177.mkv
张国荣-少女心事(演唱会),http://em.21dtv.com/songs/60038176.mkv
萧敬腾-善男信女,http://em.21dtv.com/songs/60037757.mkv
吴申梅-思念无罪,http://em.21dtv.com/songs/60071154.mkv
张柏芝-思念物语,http://em.21dtv.com/songs/60040564.mkv
亢帅克-十年未晚,http://em.21dtv.com/songs/60069816.mkv
何韵诗-少年维特,http://em.21dtv.com/songs/60038140.mkv
伍浩哲-思念无声,http://em.21dtv.com/songs/60086991.mkv
望海高歌-思念无期,http://em.21dtv.com/songs/60071153.mkv
刘牧-熟女无敌,http://em.21dtv.com/songs/60125207.mkv
萧全-思念太苦,http://em.21dtv.com/songs/60064923.mkv
舒高-思念探戈,http://em.21dtv.com/songs/60040561.mkv
李娅莎+范扬景-是你是我,http://em.21dtv.com/songs/60077647.mkv
安与骑兵-三年三天,http://em.21dtv.com/songs/60083739.mkv
林俊杰-熟能生巧,http://em.21dtv.com/songs/60039764.mkv
黄洛冰-少年少年,http://em.21dtv.com/songs/60124745.mkv
加藤ミリヤ-少年少女,http://em.21dtv.com/songs/60110052.mkv
童丽-是男是女,http://em.21dtv.com/songs/60077645.mkv
游美灵-剩男剩女,http://em.21dtv.com/songs/60072393.mkv
NOEL-思念思念,http://em.21dtv.com/songs/60064922.mkv
谭咏麟-是你是你,http://em.21dtv.com/songs/60039471.mkv
林木栋升-剩男剩女,http://em.21dtv.com/songs/60038703.mkv
谭维维-盛女时代,http://em.21dtv.com/songs/60127415.mkv
陈凯彤-少女时代,http://em.21dtv.com/songs/60123284.mkv
上官红燕-剩女时代(舞曲版),http://em.21dtv.com/songs/60064862.mkv
上官红燕-剩女时代,http://em.21dtv.com/songs/60038705.mkv
少女时代-少女时代,http://em.21dtv.com/songs/60038172.mkv
李琦-思念如线,http://em.21dtv.com/songs/60107793.mkv
陶杰-十年人事,http://em.21dtv.com/songs/60093501.mkv
农夫-十年人事(演唱会),http://em.21dtv.com/songs/60038991.mkv
李玉和-思念如海,http://em.21dtv.com/songs/60064921.mkv
李克勤-十年前后,http://em.21dtv.com/songs/60038990.mkv
李克勤-十年前后(演唱会),http://em.21dtv.com/songs/60038989.mkv
卫东-思念情歌,http://em.21dtv.com/songs/60108361.mkv
四郎旺姆-思念情歌,http://em.21dtv.com/songs/60064920.mkv
林志炫-熟男情歌,http://em.21dtv.com/songs/60039763.mkv
秦杨-少年青春,http://em.21dtv.com/songs/60038135.mkv
王姿-思念难言,http://em.21dtv.com/songs/60077745.mkv
王宏伟-思念娘亲,http://em.21dtv.com/songs/60135545.mkv
GIRLS ALOUD-sexy no no no,http://em.21dtv.com/songs/60004915.mkv
芦伟-屌丝男女,http://em.21dtv.com/songs/60129524.mkv
阿穆隆-思念母亲,http://em.21dtv.com/songs/60040541.mkv
拉毛王旭-思念妈妈,http://em.21dtv.com/songs/60066330.mkv
柯以敏-思念绵绵(演唱会),http://em.21dtv.com/songs/60040540.mkv
