MTV点歌37,#genre#
苏莹惠-心中的草原,http://em.21dtv.com/songs/60119916.mkv
龙梅-心中的草原,http://em.21dtv.com/songs/60101206.mkv
乌兰图雅-心中的草原,http://em.21dtv.com/songs/60063076.mkv
乌兰托娅-心中的草原,http://em.21dtv.com/songs/60061773.mkv
易帆-弦子的传说,http://em.21dtv.com/songs/60048480.mkv
张翠萍-心中的彩虹,http://em.21dtv.com/songs/60126896.mkv
袁小明-心中的彩虹,http://em.21dtv.com/songs/60126169.mkv
刘洋+余波-心中的彩虹,http://em.21dtv.com/songs/60050727.mkv
雨儿-旋转的悲伤,http://em.21dtv.com/songs/60070107.mkv
天明-心中的爸妈,http://em.21dtv.com/songs/60122637.mkv
王晓敏-心中的悲凉,http://em.21dtv.com/songs/60121920.mkv
林冲-心中的宝贝,http://em.21dtv.com/songs/60068865.mkv
语录-心中的爱人,http://em.21dtv.com/songs/60106279.mkv
陈汝佳-心中的安妮,http://em.21dtv.com/songs/60088897.mkv
毛宁-心中的安妮(演唱会),http://em.21dtv.com/songs/60050725.mkv
泽郎多杰-心中的阿妈,http://em.21dtv.com/songs/60090046.mkv
廖芊芊-心在草原飞,http://em.21dtv.com/songs/60080219.mkv
萧贺硕-现在才明白,http://em.21dtv.com/songs/60078558.mkv
洪荣宏-心中充满爱(无原唱),http://em.21dtv.com/songs/60095787.mkv
佚名-心中充满爱(无原唱),http://em.21dtv.com/songs/60050724.mkv
徐小凤-行踪不要问(无原唱),http://em.21dtv.com/songs/60019955.mkv
佚名-想着彼个人,http://em.21dtv.com/songs/60049295.mkv
蔡秋凤-想着彼当时(无原唱),http://em.21dtv.com/songs/60049294.mkv
贡尕达哇-寻找爱之路,http://em.21dtv.com/songs/60070111.mkv
张韶涵-寻找爱蜜莉,http://em.21dtv.com/songs/60051843.mkv
胡佳琛-寻找爱丁堡,http://em.21dtv.com/songs/60051842.mkv
RED PEOPLE-选择ABC,http://em.21dtv.com/songs/60120236.mkv
至上励合-下一站永远(演唱会),http://em.21dtv.com/songs/60048334.mkv
雷雨哥-相约在一起,http://em.21dtv.com/songs/60124676.mkv
星弟-相约在雨季,http://em.21dtv.com/songs/60048887.mkv
海鸣威-下一站香港(演唱会),http://em.21dtv.com/songs/60048332.mkv
彭靖惠-下一站幸福,http://em.21dtv.com/songs/60048333.mkv
阿木-新彝族舞曲(演唱会),http://em.21dtv.com/songs/60050980.mkv
胡耀华-相遇只为你,http://em.21dtv.com/songs/60126086.mkv
后弦+米娜-下一站吻别,http://em.21dtv.com/songs/60048331.mkv
TWINS-下一站天后(演唱会),http://em.21dtv.com/songs/60065172.mkv
TWINS-下一站天后,http://em.21dtv.com/songs/60048330.mkv
梁洛施+TWINS-下一站天后(演唱会),http://em.21dtv.com/songs/60048329.mkv
蔡卓妍-下一站天后(演唱会),http://em.21dtv.com/songs/60048328.mkv
容祖儿-下一站天国(演唱会),http://em.21dtv.com/songs/60048327.mkv
黄耀明-下一站天国(演唱会),http://em.21dtv.com/songs/60048326.mkv
香香-细语之慢摇,http://em.21dtv.com/songs/60090312.mkv
毛阿敏-相约在明天,http://em.21dtv.com/songs/60102432.mkv
王秀茗-夕阳最美丽,http://em.21dtv.com/songs/60127205.mkv
赵齐-下一站快乐,http://em.21dtv.com/songs/60094705.mkv
一飞-相遇在红尘,http://em.21dtv.com/songs/60109915.mkv
容中尔甲-雄鹰在飞翔,http://em.21dtv.com/songs/60051483.mkv
张津涤-相约在冬季,http://em.21dtv.com/songs/60117735.mkv
格格-相约在草原,http://em.21dtv.com/songs/60048886.mkv
双星-相约在春天,http://em.21dtv.com/songs/60078596.mkv
龚铭-新扬州八怪,http://em.21dtv.com/songs/60111565.mkv
王一琪-相约在冰城,http://em.21dtv.com/songs/60122983.mkv
宋祖英-相约月圆时,http://em.21dtv.com/songs/60090964.mkv
梁佳玉-相约玉龙洞,http://em.21dtv.com/songs/60086979.mkv
王心凌-下一页的我,http://em.21dtv.com/songs/60048320.mkv
刘牧+马钰淇-星愿,http://em.21dtv.com/songs/60101980.mkv
侯磊-悬崖,http://em.21dtv.com/songs/60101910.mkv
李辉-校园像我家,http://em.21dtv.com/songs/60049909.mkv
孙楠-小英雄哪吒,http://em.21dtv.com/songs/60097487.mkv
邵静然-新呀新年到,http://em.21dtv.com/songs/60078875.mkv
张信哲-夏夜星空海,http://em.21dtv.com/songs/60132432.mkv
古巨基+高明骏-相约新北京,http://em.21dtv.com/songs/60087506.mkv
陈奕迅-夕阳无限好,http://em.21dtv.com/songs/60047871.mkv
陈奕迅-夕阳无限好(HD演唱会),http://em.21dtv.com/songs/60047870.mkv
佚名-想要忘了你,http://em.21dtv.com/songs/60049280.mkv
张婧-想要忘记你,http://em.21dtv.com/songs/60049279.mkv
刘德华-享用我的姓,http://em.21dtv.com/songs/60048969.mkv
夏天ALEX-下一条微信,http://em.21dtv.com/songs/60099903.mkv
韩宝仪-夕阳山外山,http://em.21dtv.com/songs/60047868.mkv
三郎白昭-雪域是我家,http://em.21dtv.com/songs/60051758.mkv
吴建豪-下一首情歌,http://em.21dtv.com/songs/60131254.mkv
王力宏-写一首情歌,http://em.21dtv.com/songs/60050020.mkv
阿木-悬崖上的爱,http://em.21dtv.com/songs/60065291.mkv
甘晴-相约儒之堂,http://em.21dtv.com/songs/60096415.mkv
孙艳-相约儒之堂,http://em.21dtv.com/songs/60096246.mkv
花世纪-想要认识你,http://em.21dtv.com/songs/60061753.mkv
成于申-心有千千结,http://em.21dtv.com/songs/60118593.mkv
卓依婷-心有千千结,http://em.21dtv.com/songs/60050681.mkv
尤雅-心有千千结,http://em.21dtv.com/songs/60050680.mkv
佚名-心有千千结,http://em.21dtv.com/songs/60050679.mkv
石修+钟玲玲-心有千千结,http://em.21dtv.com/songs/60050678.mkv
海霞-相约去草原,http://em.21dtv.com/songs/60122964.mkv
张倬闻+严璞-小妖哪里跑,http://em.21dtv.com/songs/60132434.mkv
刘明扬-信仰你懂的,http://em.21dtv.com/songs/60061780.mkv
F.I.R+阿信-需要你的爱,http://em.21dtv.com/songs/60051549.mkv
金奕萱-下一秒幸福,http://em.21dtv.com/songs/60067615.mkv
李德筠-想要梦见你,http://em.21dtv.com/songs/60118670.mkv
岩罕建-相约眉公河,http://em.21dtv.com/songs/60124826.mkv
尕让邓真-雪域蓝色梦,http://em.21dtv.com/songs/60051755.mkv
孙更俊-行云流水,http://em.21dtv.com/songs/60071359.mkv
王喆-相约雷锋城,http://em.21dtv.com/songs/60072607.mkv
先知玛莉-星夜里的人,http://em.21dtv.com/songs/60117559.mkv
最强昌珉-像眼泪的人,http://em.21dtv.com/songs/60078668.mkv
莫凡-相约老地方,http://em.21dtv.com/songs/60079966.mkv
尚雯婕-雪夜狂想曲(演唱会),http://em.21dtv.com/songs/60051747.mkv
三口组-逍遥甲自在(无原唱),http://em.21dtv.com/songs/60049423.mkv
高胜美-笑拥江山梦,http://em.21dtv.com/songs/60049969.mkv
兰卡布尺-雪域江河情,http://em.21dtv.com/songs/60051754.mkv
凤娘-想欲见的人,http://em.21dtv.com/songs/60049289.mkv
孔丹丹+吴林峰-新玉环之歌,http://em.21dtv.com/songs/60112616.mkv
庞晓宇-新烟花易冷,http://em.21dtv.com/songs/60072662.mkv
费玉清-想要和你飞,http://em.21dtv.com/songs/60080141.mkv
桑娜央金-相约海螺沟,http://em.21dtv.com/songs/60070043.mkv
张杰-下一个自己,http://em.21dtv.com/songs/60078542.mkv
韩雪-下一个转角,http://em.21dtv.com/songs/60048318.mkv
萧敬腾+王呈章-下一个永远,http://em.21dtv.com/songs/60112191.mkv
张信哲-下一个永远,http://em.21dtv.com/songs/60048317.mkv
贾静雯-许一个愿望,http://em.21dtv.com/songs/60066500.mkv
周冰倩-下一个夜晚,http://em.21dtv.com/songs/60048316.mkv
西帅-下一个雨季,http://em.21dtv.com/songs/60132876.mkv
章丽-下一个约定,http://em.21dtv.com/songs/60104351.mkv
梁一贞-下一个心愿,http://em.21dtv.com/songs/60085984.mkv
ERIKA-下一个未来,http://em.21dtv.com/songs/60126522.mkv
郭静-下一个天亮(演唱会),http://em.21dtv.com/songs/60068823.mkv
郭静-下一个天亮,http://em.21dtv.com/songs/60048314.mkv
金娃-下一个秋天,http://em.21dtv.com/songs/60084160.mkv
郭静-下一个奇迹,http://em.21dtv.com/songs/60062410.mkv
黄小琥-下一个期待,http://em.21dtv.com/songs/60048312.mkv
莫文蔚-想一个男生,http://em.21dtv.com/songs/60049284.mkv
莫文蔚-想一个男生(演唱会),http://em.21dtv.com/songs/60049283.mkv
谢宇文-下一个男人,http://em.21dtv.com/songs/60048310.mkv
佚名-想要跟你飞,http://em.21dtv.com/songs/60049275.mkv
甲子蕙-想要跟你飞,http://em.21dtv.com/songs/60049274.mkv
凤飞飞-想要跟你飞,http://em.21dtv.com/songs/60049273.mkv
邓海-下一个路口,http://em.21dtv.com/songs/60108031.mkv
佚名-行一个军礼,http://em.21dtv.com/songs/60019953.mkv
郑秀文-下一个阶段,http://em.21dtv.com/songs/60048309.mkv
单良-下一个冬天,http://em.21dtv.com/songs/60048308.mkv
黄少梅+黎佩仪-雪夜访珍妃(戏曲),http://em.21dtv.com/songs/60093536.mkv
李春波-新一封家书(演唱会),http://em.21dtv.com/songs/60050979.mkv
李贞瑶-想要的自己,http://em.21dtv.com/songs/60127053.mkv
央金兰泽-雪域的祝福,http://em.21dtv.com/songs/60068891.mkv
向小康+阿迪雅-校园的早晨,http://em.21dtv.com/songs/60110916.mkv
TAE-小雨的自传,http://em.21dtv.com/songs/60090441.mkv
佚名-校园的早晨,http://em.21dtv.com/songs/60049906.mkv
苏打绿-下雨的夜晚,http://em.21dtv.com/songs/60116219.mkv
余天-下雨的夜里,http://em.21dtv.com/songs/60048341.mkv
刘德华+关芝琳-相约到永久,http://em.21dtv.com/songs/60048880.mkv
杨美莲-星夜的细语(无原唱),http://em.21dtv.com/songs/60051142.mkv
周天然-信燕的信念,http://em.21dtv.com/songs/60086055.mkv
黄玠-下雨的晚上,http://em.21dtv.com/songs/60108182.mkv
易桀齐-幸运的我们,http://em.21dtv.com/songs/60051413.mkv
张艳君-相约窦王岭,http://em.21dtv.com/songs/60129117.mkv
佚名-想要弹同调,http://em.21dtv.com/songs/60049270.mkv
莫文蔚-下雨的日子,http://em.21dtv.com/songs/60048339.mkv
佚名-吸烟的女人,http://em.21dtv.com/songs/60047961.mkv
张嘉倪-相遇的魔咒,http://em.21dtv.com/songs/60048870.mkv
杨冰滢-相遇的美丽,http://em.21dtv.com/songs/60113660.mkv
邓丽君-小雨多美丽,http://em.21dtv.com/songs/60049887.mkv
群星-校园多美好(儿歌),http://em.21dtv.com/songs/60091857.mkv
关牧村-校园多美好,http://em.21dtv.com/songs/60049907.mkv
许巍-小鱼的理想,http://em.21dtv.com/songs/60049875.mkv
陈瑞-想要的浪漫,http://em.21dtv.com/songs/60123313.mkv
朱洁仪+杨承华-信仰的力量,http://em.21dtv.com/songs/60122827.mkv
耀阳-信仰的力量,http://em.21dtv.com/songs/60120857.mkv
林姗+李茂山-星夜的离别,http://em.21dtv.com/songs/60084266.mkv
韩宝仪-星夜的离别,http://em.21dtv.com/songs/60084265.mkv
青山-星夜的离别(演唱会),http://em.21dtv.com/songs/60084264.mkv
卓依婷-星夜的离别,http://em.21dtv.com/songs/60051141.mkv
佚名-星夜的离别,http://em.21dtv.com/songs/60051140.mkv
李茂山-星夜的离别,http://em.21dtv.com/songs/60051139.mkv
高胜美-星夜的离别,http://em.21dtv.com/songs/60051138.mkv
费玉清-星夜的离别,http://em.21dtv.com/songs/60051137.mkv
SNH48-相遇的季节,http://em.21dtv.com/songs/60127681.mkv
贾富营-相遇的结局,http://em.21dtv.com/songs/60122137.mkv
刘心-相遇的季节,http://em.21dtv.com/songs/60099805.mkv
李利依-校园点歌台,http://em.21dtv.com/songs/60068851.mkv
许茹芸-想要的感觉,http://em.21dtv.com/songs/60049271.mkv
枫桥-相约的车站,http://em.21dtv.com/songs/60094561.mkv
丁当-下一道彩虹,http://em.21dtv.com/songs/60098063.mkv
曲尔登-雄鹰的翅膀,http://em.21dtv.com/songs/60106905.mkv
卓依婷-星夜的别离,http://em.21dtv.com/songs/60087468.mkv
蔡卓妍-夏宇的爱情,http://em.21dtv.com/songs/60065175.mkv
方力申-下一次再见,http://em.21dtv.com/songs/60092752.mkv
余文乐-下一次真爱,http://em.21dtv.com/songs/60048306.mkv
朱俐静-下一次拥抱,http://em.21dtv.com/songs/60105128.mkv
雨露-下一次相遇,http://em.21dtv.com/songs/60134434.mkv
音乐走廊+歌一生-下一次相遇,http://em.21dtv.com/songs/60129787.mkv
杨丞琳-下一次微笑,http://em.21dtv.com/songs/60048305.mkv
萧亚轩-下一次恋爱,http://em.21dtv.com/songs/60048304.mkv
高洪章-雄鹰翅膀上,http://em.21dtv.com/songs/60078954.mkv
刘德华-下一次不敢,http://em.21dtv.com/songs/60087394.mkv
林美-相遇彼一天(无原唱),http://em.21dtv.com/songs/60048869.mkv
莫文蔚-吸烟不吸烟,http://em.21dtv.com/songs/60093102.mkv
佚名-夕阳伴我归,http://em.21dtv.com/songs/60047863.mkv
元若蓝+吴忠明-心愿便利贴,http://em.21dtv.com/songs/60050695.mkv
崔健-像一把刀子,http://em.21dtv.com/songs/60133615.mkv
华林-新羊爱上狼,http://em.21dtv.com/songs/60119320.mkv
罗时丰-星星知我心,http://em.21dtv.com/songs/60134095.mkv
文夏-星星知我心(无原唱),http://em.21dtv.com/songs/60078220.mkv
卓依婷-星星知我心,http://em.21dtv.com/songs/60051134.mkv
佚名-星星知我心,http://em.21dtv.com/songs/60051133.mkv
秀兰玛雅-星星知我心,http://em.21dtv.com/songs/60051132.mkv
罗时丰-星星知我心,http://em.21dtv.com/songs/60051131.mkv
龙飘飘-星星知我心,http://em.21dtv.com/songs/60051130.mkv
李茂山-星星知我心,http://em.21dtv.com/songs/60051129.mkv
高胜美-星星知我心,http://em.21dtv.com/songs/60051128.mkv
方文琳-星星知我心,http://em.21dtv.com/songs/60051127.mkv
蔡幸娟-星星知我心(演唱会),http://em.21dtv.com/songs/60051126.mkv
HIT-5-写下这首歌,http://em.21dtv.com/songs/60050015.mkv
群星-新禧最前线,http://em.21dtv.com/songs/60078873.mkv
杨钰博-小小足球梦,http://em.21dtv.com/songs/60114621.mkv
张卫健-谢谢再联络,http://em.21dtv.com/songs/60050094.mkv
谢金燕-谢谢再联络,http://em.21dtv.com/songs/60050093.mkv
陈小春-谢谢再连络,http://em.21dtv.com/songs/60050092.mkv
鄞雅茹-星星在唱歌,http://em.21dtv.com/songs/60105441.mkv
周华健+苏慧伦-潇潇雨未歇,http://em.21dtv.com/songs/60084678.mkv
周华健-潇潇雨未歇,http://em.21dtv.com/songs/60080055.mkv
冯允谦-想写一首歌,http://em.21dtv.com/songs/60105618.mkv
何耀珊-谢谢有你们,http://em.21dtv.com/songs/60050091.mkv
蒋大红-谢谢有你版,http://em.21dtv.com/songs/60107183.mkv
宿雨涵-小小一粒沙,http://em.21dtv.com/songs/60062953.mkv
赵芬妮-小象与大象,http://em.21dtv.com/songs/60049793.mkv
尚雯婕-小星星The Star,http://em.21dtv.com/songs/60081804.mkv
羽翘-吸血新世纪,http://em.21dtv.com/songs/60047960.mkv
孙露-小小新娘花,http://em.21dtv.com/songs/60115816.mkv
听月+枫舞-小小新娘花,http://em.21dtv.com/songs/60078733.mkv
云菲菲-小小新娘花,http://em.21dtv.com/songs/60049826.mkv
金城-小小新娘花,http://em.21dtv.com/songs/60049825.mkv
汤灿-湘西小阿妹,http://em.21dtv.com/songs/60114641.mkv
彩虹乐队-X X X,http://em.21dtv.com/songs/60120549.mkv
詹雅雯-相信我一摆(无原唱),http://em.21dtv.com/songs/60048854.mkv
魏一宁-小心我外婆,http://em.21dtv.com/songs/60108167.mkv
杨乃文-小心我撒野,http://em.21dtv.com/songs/60097486.mkv
陈心蕊-谢谢我妈妈,http://em.21dtv.com/songs/60120080.mkv
任和-相信我的心,http://em.21dtv.com/songs/60071312.mkv
刘品言-谢谢我的我,http://em.21dtv.com/songs/60110016.mkv
刘品言-谢谢我的我,http://em.21dtv.com/songs/60109178.mkv
王君默-想想我的爱,http://em.21dtv.com/songs/60049260.mkv
黄乙玲-相信我的爱,http://em.21dtv.com/songs/60048853.mkv
苏春梅-血写桃花扇(戏曲),http://em.21dtv.com/songs/60093075.mkv
糖藈-像消失一样,http://em.21dtv.com/songs/60102605.mkv
佚名-小小水仙花,http://em.21dtv.com/songs/60049824.mkv
戴军-小小少年郎,http://em.21dtv.com/songs/60089310.mkv
朱安禹-小小水蜜桃,http://em.21dtv.com/songs/60049823.mkv
水蜜桃-小小水蜜桃,http://em.21dtv.com/songs/60049822.mkv
吴建豪-想像十个你(演唱会),http://em.21dtv.com/songs/60049265.mkv
昊恩+家家-星星数不清,http://em.21dtv.com/songs/60051118.mkv
周裔平-新寻人启事,http://em.21dtv.com/songs/60127859.mkv
朵久央+潘兴周-心向黔东南,http://em.21dtv.com/songs/60132522.mkv
吉克隽逸-谢谢你再见,http://em.21dtv.com/songs/60121485.mkv
那英-相信那一天,http://em.21dtv.com/songs/60048839.mkv
黄维德+唐艾萱-小心女人香,http://em.21dtv.com/songs/60049838.mkv
彭丽媛-谢谢你朋友,http://em.21dtv.com/songs/60101349.mkv
韩冰-谢谢你朋友,http://em.21dtv.com/songs/60087005.mkv
陈仁丰-谢谢你捧场,http://em.21dtv.com/songs/60050070.mkv
戴登仲-谢谢你来过,http://em.21dtv.com/songs/60116848.mkv
邢傲伟+童苡萱-谢谢你和我,http://em.21dtv.com/songs/60116286.mkv
群星-谢谢你的爱,http://em.21dtv.com/songs/60120854.mkv
伊能静+秦昊-谢谢你的爱,http://em.21dtv.com/songs/60110838.mkv
祝建林-谢谢你的爱,http://em.21dtv.com/songs/60093725.mkv
费阳-谢谢你的爱,http://em.21dtv.com/songs/60078757.mkv
刘德华-谢谢您的爱,http://em.21dtv.com/songs/60050083.mkv
刘德华-谢谢您的爱(演唱会),http://em.21dtv.com/songs/60050082.mkv
卓依婷-谢谢你的爱,http://em.21dtv.com/songs/60050055.mkv
刘德华-谢谢你的爱,http://em.21dtv.com/songs/60050054.mkv
李心洁-谢谢你的爱,http://em.21dtv.com/songs/60050052.mkv
杨天经-谢谢你的爱(演唱会),http://em.21dtv.com/songs/60050051.mkv
谢和弦-谢谢你爱我,http://em.21dtv.com/songs/60129615.mkv
于文文-谢谢你爱我,http://em.21dtv.com/songs/60107477.mkv
于文文-谢谢你爱我,http://em.21dtv.com/songs/60105568.mkv
MAKIYO-谢谢你爱我,http://em.21dtv.com/songs/60062106.mkv
容祖儿-谢谢你爱我,http://em.21dtv.com/songs/60050046.mkv
水晶乐坊-新新茉莉花(演唱会),http://em.21dtv.com/songs/60050973.mkv
胡斌-相信玫瑰花,http://em.21dtv.com/songs/60071311.mkv
阳光天使-笑笑没烦恼,http://em.21dtv.com/songs/60072633.mkv
童唱-小小螺丝帽,http://em.21dtv.com/songs/60049814.mkv
施文彬-闲闲来泡茶,http://em.21dtv.com/songs/60095576.mkv
萧闳仁-小小流浪狗,http://em.21dtv.com/songs/60049813.mkv
雪-潇湘兰花吟,http://em.21dtv.com/songs/60133064.mkv
陈义正-雪下了等待,http://em.21dtv.com/songs/60114196.mkv
尹光-乡下佬出城,http://em.21dtv.com/songs/60092545.mkv
郑锦昌-乡下佬出城(演唱会),http://em.21dtv.com/songs/60048580.mkv
谢金燕-笑笑看一切,http://em.21dtv.com/songs/60049962.mkv
成威-笑笑看前途,http://em.21dtv.com/songs/60049961.mkv
白冰冰-笑笑看前途,http://em.21dtv.com/songs/60049960.mkv
唐俪-笑笑看今世,http://em.21dtv.com/songs/60111783.mkv
马智宇-新喜结良缘,http://em.21dtv.com/songs/60131991.mkv
李强-信息化之歌,http://em.21dtv.com/songs/60107785.mkv
高洪章-新小河淌水(演唱会),http://em.21dtv.com/songs/60061777.mkv
郑子寒-小小和平鸽,http://em.21dtv.com/songs/60086031.mkv
吴依琳-小小贺年片,http://em.21dtv.com/songs/60078730.mkv
牛欣欣-小小贺年片,http://em.21dtv.com/songs/60049810.mkv
刘美君-嬉戏号客机(演唱会),http://em.21dtv.com/songs/60048058.mkv
年少-写信给自己(无原唱),http://em.21dtv.com/songs/60050016.mkv
尹光-新雪姑七友(演唱会),http://em.21dtv.com/songs/60050977.mkv
慕钰华-想呷归暗暝(无原唱),http://em.21dtv.com/songs/60049032.mkv
晟瑶-心向风随去,http://em.21dtv.com/songs/60068861.mkv
陈盈洁-笑笑放乎开,http://em.21dtv.com/songs/60049959.mkv
杨丞琳-想幸福的人,http://em.21dtv.com/songs/60068837.mkv
潘晓峰-星星的祝福,http://em.21dtv.com/songs/60070088.mkv
苏麦-熏香的月亮,http://em.21dtv.com/songs/60068892.mkv
方怡萍-咸咸的眼泪(无原唱),http://em.21dtv.com/songs/60048482.mkv
张含韵-星星的眼睛,http://em.21dtv.com/songs/60051110.mkv
小虎队-星星的约会,http://em.21dtv.com/songs/60115116.mkv
小虎队-星星的约会,http://em.21dtv.com/songs/60051111.mkv
梦成-心系钓鱼岛,http://em.21dtv.com/songs/60070083.mkv
胡彦斌-小小的心愿,http://em.21dtv.com/songs/60072630.mkv
徐国人-小希的相机,http://em.21dtv.com/songs/60087876.mkv
马健涛+刘云丽-小小的幸福,http://em.21dtv.com/songs/60122277.mkv
宝贝小雨-小小的幸福,http://em.21dtv.com/songs/60049806.mkv
张宇-小小的太阳,http://em.21dtv.com/songs/60049803.mkv
圆圆-小小的童话,http://em.21dtv.com/songs/60086030.mkv
晓月-星星的誓言,http://em.21dtv.com/songs/60067668.mkv
韦昕辰-小小的少年,http://em.21dtv.com/songs/60106446.mkv
任静-星星的世界,http://em.21dtv.com/songs/60118319.mkv
非主流-湘乡单身歌,http://em.21dtv.com/songs/60084186.mkv
王绎龙-小小的配角,http://em.21dtv.com/songs/60111283.mkv
万塘路18号-小小的蚂蚁,http://em.21dtv.com/songs/60114963.mkv
孙俪-小小的梦想,http://em.21dtv.com/songs/60049801.mkv
杨乃文-星星堆满天,http://em.21dtv.com/songs/60051113.mkv
华子+周子琰+回音哥+张楚+侯磊-星星的妈妈,http://em.21dtv.com/songs/60099821.mkv
邓丽君-小小的秘密,http://em.21dtv.com/songs/60049802.mkv
夏克立+黄嘉千+夏天-小小的美好,http://em.21dtv.com/songs/60116678.mkv
佚名-小小的礼品,http://em.21dtv.com/songs/60049800.mkv
宋孟君-星星的路口,http://em.21dtv.com/songs/60094471.mkv
关颖-星星的泪光,http://em.21dtv.com/songs/60051109.mkv
佚名-心像刀块割,http://em.21dtv.com/songs/60050642.mkv
王壹珊-心像刀块割(无原唱),http://em.21dtv.com/songs/60050641.mkv
龙飘飘-祥祥都吉祥,http://em.21dtv.com/songs/60065194.mkv
佘诗曼-星星的加冕,http://em.21dtv.com/songs/60092286.mkv
本兮-下雪的季节,http://em.21dtv.com/songs/60129211.mkv
苏运莹-香香的幻想,http://em.21dtv.com/songs/60130690.mkv
区瑞强-新鲜的感觉,http://em.21dtv.com/songs/60092376.mkv
华语群星-星星的爸爸,http://em.21dtv.com/songs/60120385.mkv
梁静茹-小小的爱情,http://em.21dtv.com/songs/60049799.mkv
徐紫淇-行行出状元,http://em.21dtv.com/songs/60126917.mkv
徐紫淇-行行出状元,http://em.21dtv.com/songs/60125574.mkv
平安-星星不眨眼,http://em.21dtv.com/songs/60118539.mkv
孙佳-小小兵之家,http://em.21dtv.com/songs/60086029.mkv
巫启贤-相信不相信,http://em.21dtv.com/songs/60048837.mkv
马俊伟+陈建颖-新细胞时代,http://em.21dtv.com/songs/60050964.mkv
佚名-小小百合花,http://em.21dtv.com/songs/60049796.mkv
邓丽君-星,http://em.21dtv.com/songs/60112990.mkv
李丽霞+谭炳文-星星爱月亮,http://em.21dtv.com/songs/60092783.mkv
姚贝娜-相信爱很美,http://em.21dtv.com/songs/60117647.mkv
伍思凯-希望在这里,http://em.21dtv.com/songs/60047998.mkv
橙子焦糖-像我这样做,http://em.21dtv.com/songs/60106048.mkv
何耀珊-像我这样的,http://em.21dtv.com/songs/60049399.mkv
戴梅君+张燕清-希望再相逢,http://em.21dtv.com/songs/60084145.mkv
张燕清+戴梅君-希望再相逢,http://em.21dtv.com/songs/60070024.mkv
方怡萍+李明洋-希望再相逢,http://em.21dtv.com/songs/60047997.mkv
久登-像我这款人,http://em.21dtv.com/songs/60049397.mkv
后弦-下完这场雨,http://em.21dtv.com/songs/60133456.mkv
后弦-下完这场雨,http://em.21dtv.com/songs/60133455.mkv
后弦-下完这场雨,http://em.21dtv.com/songs/60131241.mkv
后弦-下完这场雨,http://em.21dtv.com/songs/60127809.mkv
林姗-希望在春天,http://em.21dtv.com/songs/60066450.mkv
胡越山-心窝再不痛,http://em.21dtv.com/songs/60050630.mkv
任贤齐-希望有一天,http://em.21dtv.com/songs/60047996.mkv
佚名-像雾又像花,http://em.21dtv.com/songs/60049416.mkv
林淑蓉-像雾又像花,http://em.21dtv.com/songs/60049415.mkv
朱咪咪-像雾又像花(演唱会),http://em.21dtv.com/songs/60049414.mkv
谢雷-像雾又像花(演唱会),http://em.21dtv.com/songs/60049413.mkv
左有顺-相忘于江湖,http://em.21dtv.com/songs/60130283.mkv
陈楚生-相望于江湖,http://em.21dtv.com/songs/60048813.mkv
陈楚生-相忘于江湖,http://em.21dtv.com/songs/60048811.mkv
周子轩-新问心无愧,http://em.21dtv.com/songs/60126718.mkv
周璇-许我向你看,http://em.21dtv.com/songs/60051560.mkv
林青霞-许我向你看,http://em.21dtv.com/songs/60051559.mkv
群星-系唔系既唧,http://em.21dtv.com/songs/60048230.mkv
方力申-希望我听错,http://em.21dtv.com/songs/60092754.mkv
卢春如-希望我能飞,http://em.21dtv.com/songs/60047995.mkv
马雨梵-想忘忘不得,http://em.21dtv.com/songs/60130903.mkv
萧亚轩-先问你自己,http://em.21dtv.com/songs/60048459.mkv
王野-想为你做的,http://em.21dtv.com/songs/60049255.mkv
阿吉仔-希望你作伴,http://em.21dtv.com/songs/60047993.mkv
王识贤-希望你开心,http://em.21dtv.com/songs/60068818.mkv
龙千玉-希望你会知,http://em.21dtv.com/songs/60047991.mkv
许绍洋-希望你还在,http://em.21dtv.com/songs/60047989.mkv
郭富城-希望你还好,http://em.21dtv.com/songs/60047988.mkv
黄宇光-希望你会懂,http://em.21dtv.com/songs/60084144.mkv
苏慧伦+张震岳-希望你会懂,http://em.21dtv.com/songs/60047990.mkv
SARA-心为你而碎,http://em.21dtv.com/songs/60061770.mkv
郑源+郑东-希望你懂我,http://em.21dtv.com/songs/60086968.mkv
怪才小龙-心为你等待,http://em.21dtv.com/songs/60071340.mkv
陈泳泼-想为你唱歌,http://em.21dtv.com/songs/60115500.mkv
郭静-像我们这样,http://em.21dtv.com/songs/60078666.mkv
陈百潭-希望唛下雨,http://em.21dtv.com/songs/60047985.mkv
洪禄云+枫舞-新网络情缘,http://em.21dtv.com/songs/60094203.mkv
毛宁-希望亮起来(演唱会),http://em.21dtv.com/songs/60078504.mkv
郑素伶-行袜尽的路(无原唱),http://em.21dtv.com/songs/60019951.mkv
李芊慧-希望搁做堆(无原唱),http://em.21dtv.com/songs/60095632.mkv
苏路-笑我放抹开,http://em.21dtv.com/songs/60104384.mkv
艺人大合唱-希望的种子,http://em.21dtv.com/songs/60088514.mkv
杨培安-希望的种子,http://em.21dtv.com/songs/60047984.mkv
群星-希望的种子,http://em.21dtv.com/songs/60047983.mkv
张祥洪-醒悟的滋味,http://em.21dtv.com/songs/60084269.mkv
林姗-虚伪的偎靠,http://em.21dtv.com/songs/60051541.mkv
邓小伟-小伟的情歌,http://em.21dtv.com/songs/60080946.mkv
